id,longitude,latitude
"370",4637769.7193316,2522291.64965323
"371",4647769.7193316,2522291.64965323
"372",4657769.7193316,2522291.64965323
"373",4667769.7193316,2522291.64965323
"374",4677769.7193316,2522291.64965323
"375",4687769.7193316,2522291.64965323
"376",4697769.7193316,2522291.64965323
"377",4707769.7193316,2522291.64965323
"378",4717769.7193316,2522291.64965323
"379",4727769.7193316,2522291.64965323
"380",4737769.7193316,2522291.64965323
"395",4627769.7193316,2512291.64965323
"396",4637769.7193316,2512291.64965323
"397",4647769.7193316,2512291.64965323
"398",4657769.7193316,2512291.64965323
"399",4667769.7193316,2512291.64965323
"401",4687769.7193316,2512291.64965323
"402",4697769.7193316,2512291.64965323
"403",4707769.7193316,2512291.64965323
"404",4717769.7193316,2512291.64965323
"405",4727769.7193316,2512291.64965323
"420",4617769.7193316,2502291.64965323
"421",4627769.7193316,2502291.64965323
"422",4637769.7193316,2502291.64965323
"423",4647769.7193316,2502291.64965323
"424",4657769.7193316,2502291.64965323
"425",4667769.7193316,2502291.64965323
"428",4697769.7193316,2502291.64965323
"429",4707769.7193316,2502291.64965323
"430",4717769.7193316,2502291.64965323
"431",4727769.7193316,2502291.64965323
"445",4607769.7193316,2492291.64965323
"446",4617769.7193316,2492291.64965323
"447",4627769.7193316,2492291.64965323
